"user_id","governorate","wallet_type","account_age_days","recency_days","monthly_txn_frequency","loan_amount_egp","failed_trans_last_30d","transaction_risk_tier","is_churned","is_defaulted","composite_churn_indicator"
"EG_WAL_12994","Cairo","Basic",654,18,13,500,0,"Low Risk",0,0,6
"EG_WAL_12090","Alexandria","Basic",634,18,16,5000,1,"Medium Risk",0,0,7
"EG_WAL_13899","Gharbia","Verified_Tier1",633,18,27,1000,0,"Low Risk",0,0,9
"EG_WAL_13785","Cairo","Verified_Tier1",136,18,10,0,0,"Low Risk",0,0,5
"EG_WAL_11867","Cairo","Basic",411,18,21,5000,0,"Low Risk",0,0,9
"EG_WAL_14269","Asyut","Verified_Tier1",446,18,17,0,0,"Low Risk",0,0,8
"EG_WAL_11831","Giza","Basic",122,18,19,2500,0,"Low Risk",0,0,8
"EG_WAL_13929","Cairo","Basic",497,18,16,1000,1,"Medium Risk",0,0,7
"EG_WAL_13389","Alexandria","Verified_Tier1",510,18,19,500,1,"Medium Risk",0,0,8
"EG_WAL_12398","Giza","Verified_Tier1",372,18,15,2500,1,"Medium Risk",0,0,7
"EG_WAL_14836","Cairo","Verified_Tier1",357,18,19,2500,0,"Low Risk",0,0,9
"EG_WAL_13214","Cairo","Verified_Tier1",420,18,17,500,0,"Low Risk",0,0,8
"EG_WAL_11085","Giza","Basic",284,18,21,500,1,"Medium Risk",0,0,9
"EG_WAL_14958","Cairo","Basic",57,18,16,1000,4,"High Risk",0,0,7
"EG_WAL_13863","Cairo","Basic",273,18,15,2500,1,"Medium Risk",0,0,7
"EG_WAL_12972","Alexandria","Verified_Tier1",511,18,19,1000,1,"Medium Risk",0,0,8
"EG_WAL_14462","Asyut","Basic",719,18,14,500,1,"Medium Risk",0,0,6
"EG_WAL_11572","Alexandria","Basic",690,18,18,1000,0,"Low Risk",0,0,8
"EG_WAL_11900","Giza","Verified_Tier1",473,17,21,5000,0,"Low Risk",0,0,9
"EG_WAL_11932","Giza","Basic",611,17,23,5000,0,"Low Risk",0,0,9
"EG_WAL_14219","Cairo","Verified_Tier1",220,17,19,0,0,"Low Risk",0,0,8
"EG_WAL_10688","Alexandria","Basic",266,17,15,2500,0,"Low Risk",0,0,6
"EG_WAL_13365","Giza","Basic",190,17,19,2500,1,"Medium Risk",0,0,8
"EG_WAL_13985","Asyut","Basic",322,17,14,5000,1,"Medium Risk",0,0,6
"EG_WAL_10390","Asyut","Basic",421,17,19,1000,0,"Low Risk",0,0,8
"EG_WAL_14942","Gharbia","Verified_Tier1",164,17,16,5000,0,"Low Risk",0,0,7
"EG_WAL_13542","Cairo","Merchant",582,17,22,2500,0,"Low Risk",0,0,9
"EG_WAL_14065","Cairo","Basic",90,17,16,5000,0,"Low Risk",0,0,7
"EG_WAL_14351","Giza","Basic",449,17,20,1000,0,"Low Risk",0,0,10
"EG_WAL_14047","Giza","Basic",704,17,16,500,0,"Low Risk",0,0,8
"EG_WAL_14221","Giza","Basic",216,17,14,500,0,"Low Risk",0,0,7
"EG_WAL_13732","Giza","Basic",130,17,17,500,1,"Medium Risk",0,0,8
"EG_WAL_13607","Cairo","Basic",360,17,20,5000,0,"Low Risk",0,0,10
"EG_WAL_10487","Cairo","Basic",458,17,21,5000,0,"Low Risk",0,0,10
"EG_WAL_10713","Giza","Verified_Tier1",81,17,17,2500,1,"Medium Risk",0,0,9
"EG_WAL_14839","Cairo","Basic",349,17,22,5000,0,"Low Risk",0,0,10
"EG_WAL_13950","Cairo","Basic",469,17,20,2500,0,"Low Risk",0,0,10
"EG_WAL_13135","Giza","Merchant",210,17,13,2500,0,"Low Risk",0,0,7
"EG_WAL_11333","Asyut","Verified_Tier1",98,17,13,2500,0,"Low Risk",0,0,7
"EG_WAL_10630","Alexandria","Basic",288,17,15,5000,0,"Low Risk",0,0,7
"EG_WAL_12639","Alexandria","Verified_Tier1",635,17,13,5000,1,"Medium Risk",0,0,7
"EG_WAL_12403","Cairo","Merchant",574,17,13,1000,0,"Low Risk",0,0,7
"EG_WAL_12628","Giza","Basic",206,17,17,5000,2,"Medium Risk",0,0,9
"EG_WAL_10712","Giza","Basic",78,17,18,5000,0,"Low Risk",0,0,9
"EG_WAL_12275","Giza","Basic",55,17,14,500,0,"Low Risk",0,0,7
"EG_WAL_11569","Giza","Basic",400,17,10,5000,0,"Low Risk",0,0,6
"EG_WAL_13109","Giza","Basic",177,17,19,2500,1,"Medium Risk",0,0,9
"EG_WAL_12389","Alexandria","Verified_Tier1",668,17,14,5000,0,"Low Risk",0,0,7
"EG_WAL_13056","Giza","Basic",286,17,18,2500,0,"Low Risk",0,0,9
"EG_WAL_14354","Giza","Verified_Tier1",302,17,15,2500,0,"Low Risk",0,0,8
"EG_WAL_14150","Cairo","Basic",373,17,15,0,0,"Low Risk",0,0,8
"EG_WAL_14305","Cairo","Basic",311,17,11,2500,0,"Low Risk",0,0,6
"EG_WAL_12579","Giza","Verified_Tier1",465,17,14,2500,1,"Medium Risk",0,0,7
"EG_WAL_13888","Giza","Basic",192,17,18,1000,0,"Low Risk",0,0,9
"EG_WAL_11610","Gharbia","Basic",585,17,17,0,0,"Low Risk",0,0,8
"EG_WAL_13390","Cairo","Basic",437,17,15,500,0,"Low Risk",0,0,7
"EG_WAL_13294","Asyut","Verified_Tier1",151,17,18,0,0,"Low Risk",0,0,9
"EG_WAL_12683","Cairo","Merchant",598,17,11,500,0,"Low Risk",0,0,6
"EG_WAL_12837","Cairo","Basic",164,17,21,500,1,"Medium Risk",0,0,10
"EG_WAL_14988","Alexandria","Basic",115,17,16,5000,0,"Low Risk",0,0,8
"EG_WAL_13086","Giza","Verified_Tier1",345,17,11,2500,0,"Low Risk",0,0,6
"EG_WAL_11003","Alexandria","Basic",705,17,13,5000,0,"Low Risk",0,0,7
"EG_WAL_14185","Giza","Basic",353,17,15,5000,0,"Low Risk",0,0,8
"EG_WAL_13348","Cairo","Verified_Tier1",637,17,14,2500,0,"Low Risk",0,0,7
"EG_WAL_11861","Alexandria","Basic",91,17,13,5000,0,"Low Risk",0,0,7
"EG_WAL_11160","Gharbia","Verified_Tier1",129,17,18,2500,1,"Medium Risk",0,0,9
"EG_WAL_13875","Giza","Basic",236,17,15,1000,1,"Medium Risk",0,0,8
"EG_WAL_10994","Cairo","Verified_Tier1",669,17,17,5000,0,"Low Risk",0,0,9
"EG_WAL_11005","Alexandria","Verified_Tier1",321,17,12,5000,0,"Low Risk",0,0,6
"EG_WAL_11522","Cairo","Basic",706,17,18,500,0,"Low Risk",0,0,9
"EG_WAL_11195","Gharbia","Verified_Tier1",101,17,18,500,1,"Medium Risk",0,0,9
"EG_WAL_13895","Gharbia","Verified_Tier1",272,16,20,2500,1,"Medium Risk",0,0,10
"EG_WAL_11032","Cairo","Verified_Tier1",267,16,20,2500,0,"Low Risk",0,0,10
"EG_WAL_12782","Asyut","Verified_Tier1",428,16,23,0,0,"Low Risk",0,0,10
"EG_WAL_10331","Alexandria","Merchant",409,16,9,500,1,"Medium Risk",0,0,6
"EG_WAL_13583","Gharbia","Basic",317,16,20,500,3,"Medium Risk",0,0,10
"EG_WAL_11150","Alexandria","Basic",437,16,23,1000,3,"Medium Risk",0,0,10
"EG_WAL_14605","Gharbia","Verified_Tier1",504,16,17,500,0,"Low Risk",0,0,8
"EG_WAL_11838","Asyut","Basic",305,16,16,1000,0,"Low Risk",0,0,8
"EG_WAL_14050","Asyut","Basic",532,16,13,2500,1,"Medium Risk",0,0,7
"EG_WAL_10813","Asyut","Merchant",705,16,11,500,2,"Medium Risk",0,0,6
"EG_WAL_14148","Alexandria","Basic",439,16,19,2500,2,"Medium Risk",0,0,9
"EG_WAL_11749","Cairo","Basic",331,16,14,2500,0,"Low Risk",0,0,7
"EG_WAL_11292","Giza","Verified_Tier1",93,16,16,2500,0,"Low Risk",0,0,8
"EG_WAL_10489","Gharbia","Verified_Tier1",699,16,13,1000,0,"Low Risk",0,0,7
"EG_WAL_12123","Giza","Basic",95,16,11,5000,1,"Medium Risk",0,0,6
"EG_WAL_11069","Cairo","Verified_Tier1",661,16,8,1000,0,"Low Risk",0,0,6
"EG_WAL_12627","Alexandria","Basic",88,16,21,2500,0,"Low Risk",0,0,10
"EG_WAL_13443","Asyut","Basic",573,16,16,1000,1,"Medium Risk",0,0,8
"EG_WAL_12454","Giza","Basic",335,16,24,1000,0,"Low Risk",0,0,10
"EG_WAL_12482","Asyut","Basic",388,16,13,2500,0,"Low Risk",0,0,7
"EG_WAL_11636","Cairo","Basic",315,16,11,5000,0,"Low Risk",0,0,6
"EG_WAL_11753","Cairo","Verified_Tier1",248,16,13,5000,2,"Medium Risk",0,0,7
"EG_WAL_14183","Cairo","Basic",68,16,19,2500,0,"Low Risk",0,0,9
"EG_WAL_13261","Giza","Verified_Tier1",213,16,14,1000,0,"Low Risk",0,0,7
"EG_WAL_14783","Cairo","Basic",676,16,8,500,0,"Low Risk",0,0,6
"EG_WAL_14284","Giza","Verified_Tier1",509,16,13,0,0,"Low Risk",0,0,7
"EG_WAL_12176","Cairo","Basic",80,16,18,2500,0,"Low Risk",0,0,9
"EG_WAL_10416","Cairo","Basic",407,16,11,2500,0,"Low Risk",0,0,6
"EG_WAL_11976","Cairo","Verified_Tier1",701,16,16,500,0,"Low Risk",0,0,8
"EG_WAL_10264","Gharbia","Verified_Tier1",130,16,23,2500,1,"Medium Risk",0,0,10
"EG_WAL_11396","Giza","Verified_Tier1",678,16,18,2500,1,"Medium Risk",0,0,9
"EG_WAL_14096","Cairo","Basic",54,16,14,5000,0,"Low Risk",0,0,7
"EG_WAL_10183","Gharbia","Basic",697,16,20,1000,0,"Low Risk",0,0,10
"EG_WAL_14158","Asyut","Basic",697,16,14,5000,1,"Medium Risk",0,0,7
"EG_WAL_12498","Asyut","Basic",567,16,16,5000,0,"Low Risk",0,0,8
"EG_WAL_11181","Cairo","Verified_Tier1",55,16,24,2500,1,"Medium Risk",0,0,10
"EG_WAL_14673","Cairo","Basic",491,16,14,500,1,"Medium Risk",0,0,7
"EG_WAL_11809","Cairo","Basic",36,16,13,1000,0,"Low Risk",0,0,7
"EG_WAL_10727","Alexandria","Basic",717,16,17,500,0,"Low Risk",0,0,9
"EG_WAL_12423","Giza","Basic",349,16,16,5000,0,"Low Risk",0,0,8
"EG_WAL_11807","Cairo","Verified_Tier1",132,16,11,2500,0,"Low Risk",0,0,6
"EG_WAL_11394","Cairo","Basic",285,16,15,1000,1,"Medium Risk",0,0,8
"EG_WAL_10544","Giza","Basic",623,16,17,5000,0,"Low Risk",0,0,9
"EG_WAL_14716","Giza","Basic",128,16,12,5000,0,"Low Risk",0,0,6
"EG_WAL_12395","Cairo","Merchant",217,16,20,1000,0,"Low Risk",0,0,10
"EG_WAL_12611","Cairo","Basic",475,16,12,500,0,"Low Risk",0,0,6
"EG_WAL_10140","Asyut","Verified_Tier1",464,16,16,0,0,"Low Risk",0,0,8
"EG_WAL_14417","Cairo","Verified_Tier1",588,16,30,1000,0,"Low Risk",0,0,10
"EG_WAL_14016","Gharbia","Merchant",582,16,15,1000,0,"Low Risk",0,0,8
"EG_WAL_11641","Gharbia","Basic",311,16,17,500,0,"Low Risk",0,0,9
"EG_WAL_12462","Giza","Basic",176,16,25,500,0,"Low Risk",0,0,10
"EG_WAL_11310","Cairo","Basic",312,16,22,2500,0,"Low Risk",0,0,10
"EG_WAL_14486","Cairo","Basic",301,16,20,1000,0,"Low Risk",0,0,10
"EG_WAL_10878","Cairo","Verified_Tier1",643,16,17,2500,3,"Medium Risk",0,0,9
"EG_WAL_11415","Asyut","Basic",89,16,15,500,0,"Low Risk",0,0,7
"EG_WAL_10823","Cairo","Basic",259,16,18,2500,0,"Low Risk",0,0,9
"EG_WAL_10794","Cairo","Basic",644,16,18,0,0,"Low Risk",0,0,9
"EG_WAL_12853","Asyut","Basic",85,16,10,1000,0,"Low Risk",0,0,6
"EG_WAL_13393","Cairo","Verified_Tier1",653,16,12,1000,1,"Medium Risk",0,0,6
"EG_WAL_11855","Cairo","Basic",400,16,20,5000,0,"Low Risk",0,0,10
"EG_WAL_11065","Alexandria","Basic",143,16,15,500,1,"Medium Risk",0,0,8
"EG_WAL_10206","Cairo","Basic",391,16,20,500,1,"Medium Risk",0,0,10
"EG_WAL_12505","Cairo","Basic",614,15,18,1000,0,"Low Risk",0,0,9
"EG_WAL_10114","Giza","Verified_Tier1",472,15,25,0,0,"Low Risk",0,0,10
"EG_WAL_11441","Cairo","Basic",46,15,19,1000,2,"Medium Risk",0,0,9
"EG_WAL_14376","Cairo","Verified_Tier1",211,15,12,1000,0,"Low Risk",0,0,6
"EG_WAL_11854","Asyut","Basic",328,15,8,5000,0,"Low Risk",0,0,6
"EG_WAL_12226","Cairo","Verified_Tier1",162,15,14,5000,0,"Low Risk",0,0,7
"EG_WAL_10053","Gharbia","Verified_Tier1",161,15,15,2500,1,"Medium Risk",0,0,7
"EG_WAL_10934","Cairo","Merchant",524,15,19,500,0,"Low Risk",0,0,9
"EG_WAL_14550","Asyut","Basic",705,15,12,500,0,"Low Risk",0,0,6
"EG_WAL_10842","Cairo","Verified_Tier1",184,15,18,5000,0,"Low Risk",0,0,9
"EG_WAL_14445","Asyut","Basic",101,15,10,2500,1,"Medium Risk",0,0,6
"EG_WAL_12760","Cairo","Verified_Tier1",176,15,18,2500,0,"Low Risk",0,0,9
"EG_WAL_12879","Cairo","Basic",342,15,17,5000,1,"Medium Risk",0,0,8
"EG_WAL_11190","Cairo","Verified_Tier1",396,15,21,5000,0,"Low Risk",0,0,10
"EG_WAL_12899","Cairo","Basic",619,15,17,5000,0,"Low Risk",0,0,9
"EG_WAL_12309","Cairo","Basic",493,15,24,500,0,"Low Risk",0,0,10
"EG_WAL_11288","Cairo","Basic",583,15,13,0,1,"Medium Risk",0,0,7
"EG_WAL_12741","Cairo","Basic",434,15,23,1000,1,"Medium Risk",0,0,10
"EG_WAL_10154","Asyut","Basic",247,15,16,0,1,"Medium Risk",0,0,8
"EG_WAL_12380","Gharbia","Basic",626,15,15,1000,0,"Low Risk",0,0,8
"EG_WAL_14989","Alexandria","Verified_Tier1",453,15,12,1000,0,"Low Risk",0,0,6
"EG_WAL_12386","Cairo","Merchant",455,15,16,2500,0,"Low Risk",0,0,8
"EG_WAL_13546","Cairo","Verified_Tier1",346,15,17,5000,2,"Medium Risk",0,0,9
"EG_WAL_11432","Giza","Basic",388,15,15,2500,1,"Medium Risk",0,0,7
"EG_WAL_13405","Gharbia","Basic",413,15,19,2500,0,"Low Risk",0,0,9
"EG_WAL_12898","Giza","Verified_Tier1",620,15,10,500,2,"Medium Risk",0,0,6
"EG_WAL_12752","Cairo","Basic",43,15,19,2500,0,"Low Risk",0,0,9
"EG_WAL_14174","Gharbia","Basic",614,15,15,500,0,"Low Risk",0,0,8
"EG_WAL_12082","Giza","Verified_Tier1",478,15,15,500,1,"Medium Risk",0,0,7
"EG_WAL_11589","Alexandria","Basic",676,15,15,5000,0,"Low Risk",0,0,7
"EG_WAL_10672","Cairo","Basic",86,15,10,5000,0,"Low Risk",0,0,6
"EG_WAL_12885","Asyut","Basic",509,15,11,2500,0,"Low Risk",0,0,6
"EG_WAL_11230","Gharbia","Verified_Tier1",128,15,20,5000,0,"Low Risk",0,0,10
"EG_WAL_10484","Giza","Basic",580,15,19,2500,2,"Medium Risk",0,0,9
"EG_WAL_14880","Cairo","Basic",707,15,14,1000,0,"Low Risk",0,0,7
"EG_WAL_12984","Giza","Merchant",76,15,18,5000,0,"Low Risk",0,0,9
"EG_WAL_14724","Cairo","Basic",578,15,14,5000,1,"Medium Risk",0,0,7
"EG_WAL_12157","Cairo","Verified_Tier1",359,15,24,2500,1,"Medium Risk",0,0,10
"EG_WAL_14443","Cairo","Basic",411,15,14,2500,0,"Low Risk",0,0,7
"EG_WAL_14983","Gharbia","Basic",243,15,16,5000,0,"Low Risk",0,0,8
"EG_WAL_12677","Cairo","Verified_Tier1",608,15,11,2500,0,"Low Risk",0,0,6
"EG_WAL_12379","Alexandria","Basic",589,15,19,2500,4,"High Risk",0,1,9
"EG_WAL_11746","Cairo","Basic",264,15,23,1000,1,"Medium Risk",0,0,10
"EG_WAL_13616","Giza","Basic",321,15,22,5000,0,"Low Risk",0,0,10
"EG_WAL_11788","Cairo","Verified_Tier1",580,15,15,500,1,"Medium Risk",0,0,7
"EG_WAL_14875","Giza","Basic",140,15,25,1000,0,"Low Risk",0,0,10
"EG_WAL_12956","Alexandria","Basic",579,15,9,500,1,"Medium Risk",0,0,6
"EG_WAL_14262","Giza","Verified_Tier1",716,15,16,5000,0,"Low Risk",0,0,8
"EG_WAL_12969","Giza","Verified_Tier1",240,15,24,5000,0,"Low Risk",0,0,10
"EG_WAL_11105","Cairo","Basic",608,15,11,500,0,"Low Risk",0,0,6
"EG_WAL_13765","Cairo","Basic",173,15,14,0,1,"Medium Risk",0,0,7
"EG_WAL_14413","Giza","Basic",166,15,27,0,0,"Low Risk",0,0,10
"EG_WAL_11849","Giza","Basic",269,15,19,0,2,"Medium Risk",0,0,9
"EG_WAL_11811","Alexandria","Verified_Tier1",596,15,20,5000,0,"Low Risk",0,0,10
"EG_WAL_11815","Asyut","Basic",119,15,15,500,0,"Low Risk",0,0,8
"EG_WAL_11318","Cairo","Basic",46,15,25,1000,0,"Low Risk",0,0,10
"EG_WAL_13841","Cairo","Basic",457,14,26,2500,4,"High Risk",0,0,10
"EG_WAL_11684","Cairo","Verified_Tier1",364,14,24,5000,0,"Low Risk",0,0,10
"EG_WAL_11951","Cairo","Basic",83,14,16,5000,3,"Medium Risk",0,0,8
"EG_WAL_11071","Cairo","Basic",186,14,17,1000,0,"Low Risk",0,0,8
"EG_WAL_12411","Cairo","Basic",621,14,21,0,0,"Low Risk",0,0,10
"EG_WAL_12074","Gharbia","Basic",156,14,17,1000,0,"Low Risk",0,0,8
"EG_WAL_11983","Giza","Basic",686,14,16,1000,0,"Low Risk",0,0,8
"EG_WAL_11383","Cairo","Verified_Tier1",133,14,16,5000,0,"Low Risk",0,0,8
"EG_WAL_10026","Cairo","Verified_Tier1",183,14,19,1000,1,"Medium Risk",0,0,10
"EG_WAL_11417","Cairo","Basic",557,14,11,500,2,"Medium Risk",0,0,6
"EG_WAL_10338","Giza","Basic",493,14,11,0,0,"Low Risk",0,0,6
"EG_WAL_10232","Giza","Basic",645,14,19,5000,0,"Low Risk",0,0,10
"EG_WAL_10421","Alexandria","Basic",100,14,16,500,0,"Low Risk",0,0,8
"EG_WAL_12388","Alexandria","Basic",570,14,21,2500,0,"Low Risk",0,0,10
"EG_WAL_10246","Giza","Merchant",226,14,16,5000,0,"Low Risk",0,0,8
"EG_WAL_10106","Giza","Verified_Tier1",592,14,11,0,0,"Low Risk",0,0,6
"EG_WAL_12600","Giza","Basic",607,14,20,2500,0,"Low Risk",0,0,10
"EG_WAL_14905","Cairo","Basic",681,14,15,1000,0,"Low Risk",0,0,8
"EG_WAL_12149","Gharbia","Basic",430,14,19,500,0,"Low Risk",0,0,9
"EG_WAL_14254","Cairo","Verified_Tier1",660,14,20,2500,0,"Low Risk",0,0,10
"EG_WAL_11778","Cairo","Basic",262,14,23,2500,0,"Low Risk",0,0,10
"EG_WAL_12803","Asyut","Verified_Tier1",221,14,15,1000,0,"Low Risk",0,0,8
"EG_WAL_10809","Cairo","Merchant",444,14,8,5000,0,"Low Risk",0,0,6
"EG_WAL_12681","Gharbia","Basic",652,14,15,500,0,"Low Risk",0,0,8
"EG_WAL_10967","Cairo","Merchant",36,14,17,0,4,"High Risk",0,0,9
"EG_WAL_10388","Alexandria","Verified_Tier1",157,14,26,1000,1,"Medium Risk",0,0,10
"EG_WAL_10407","Cairo","Verified_Tier1",176,14,12,0,0,"Low Risk",0,0,6
"EG_WAL_11327","Alexandria","Basic",244,14,20,500,0,"Low Risk",0,0,10
"EG_WAL_10962","Cairo","Basic",207,14,17,5000,0,"Low Risk",0,0,9
"EG_WAL_13420","Alexandria","Verified_Tier1",113,14,12,5000,0,"Low Risk",0,0,6
"EG_WAL_10621","Cairo","Verified_Tier1",81,14,17,500,0,"Low Risk",0,0,9
"EG_WAL_13295","Cairo","Basic",256,14,12,1000,0,"Low Risk",0,0,6
"EG_WAL_12213","Asyut","Basic",451,14,22,500,0,"Low Risk",0,0,10
"EG_WAL_11526","Cairo","Verified_Tier1",648,14,15,5000,2,"Medium Risk",0,0,7
"EG_WAL_12011","Cairo","Merchant",668,14,15,2500,2,"Medium Risk",0,0,7
"EG_WAL_14987","Giza","Verified_Tier1",364,14,18,2500,0,"Low Risk",0,0,9
"EG_WAL_14763","Cairo","Basic",590,14,14,2500,0,"Low Risk",0,0,7
"EG_WAL_10461","Giza","Basic",230,14,21,1000,0,"Low Risk",0,0,10
"EG_WAL_12357","Cairo","Verified_Tier1",100,14,9,2500,0,"Low Risk",0,0,6
"EG_WAL_14103","Cairo","Verified_Tier1",464,14,14,5000,0,"Low Risk",0,0,7
"EG_WAL_13217","Cairo","Basic",523,14,9,1000,0,"Low Risk",0,0,6
"EG_WAL_13872","Cairo","Basic",234,14,14,5000,1,"Medium Risk",0,0,7
"EG_WAL_11981","Gharbia","Basic",319,14,18,500,0,"Low Risk",0,0,9
"EG_WAL_13963","Giza","Basic",579,14,21,5000,0,"Low Risk",0,0,10
"EG_WAL_12558","Cairo","Basic",265,14,13,1000,0,"Low Risk",0,0,6
"EG_WAL_13676","Cairo","Basic",569,14,14,5000,0,"Low Risk",0,0,7
"EG_WAL_10446","Asyut","Basic",352,14,22,5000,0,"Low Risk",0,0,10
"EG_WAL_13455","Cairo","Verified_Tier1",349,14,18,500,0,"Low Risk",0,0,9
"EG_WAL_14722","Cairo","Basic",148,14,27,1000,1,"Medium Risk",0,0,10
"EG_WAL_13121","Cairo","Basic",505,14,14,500,0,"Low Risk",0,0,7
"EG_WAL_12347","Cairo","Verified_Tier1",71,14,18,500,1,"Medium Risk",0,0,9
"EG_WAL_13524","Cairo","Basic",518,14,13,2500,0,"Low Risk",0,0,7
"EG_WAL_12713","Cairo","Basic",431,14,18,500,0,"Low Risk",0,0,9
"EG_WAL_11848","Gharbia","Basic",60,14,14,5000,1,"Medium Risk",0,0,7
"EG_WAL_11759","Giza","Basic",716,14,14,500,0,"Low Risk",0,0,7
"EG_WAL_12364","Giza","Basic",38,14,13,1000,0,"Low Risk",0,0,7
"EG_WAL_12434","Asyut","Verified_Tier1",159,14,21,2500,0,"Low Risk",0,0,10
"EG_WAL_13370","Cairo","Basic",532,14,11,1000,0,"Low Risk",0,0,6
"EG_WAL_13698","Asyut","Basic",199,14,19,2500,0,"Low Risk",0,0,9
"EG_WAL_11320","Cairo","Verified_Tier1",408,13,15,1000,0,"Low Risk",0,0,8
"EG_WAL_14998","Gharbia","Basic",73,13,19,5000,1,"Medium Risk",0,0,9
"EG_WAL_12200","Asyut","Basic",282,13,8,5000,0,"Low Risk",0,0,6
"EG_WAL_10955","Cairo","Verified_Tier1",512,13,24,0,1,"Medium Risk",0,0,10
"EG_WAL_14299","Giza","Merchant",109,13,13,5000,2,"Medium Risk",0,0,7
"EG_WAL_11938","Giza","Basic",75,13,19,1000,0,"Low Risk",0,0,9
"EG_WAL_12304","Asyut","Verified_Tier1",675,13,14,2500,0,"Low Risk",0,0,7
"EG_WAL_14195","Cairo","Basic",287,13,16,5000,0,"Low Risk",0,0,8
"EG_WAL_13371","Giza","Basic",277,13,19,0,0,"Low Risk",0,0,9
"EG_WAL_12359","Cairo","Basic",265,13,14,5000,0,"Low Risk",0,0,7
"EG_WAL_13015","Cairo","Verified_Tier1",194,13,13,1000,0,"Low Risk",0,0,7
"EG_WAL_14748","Cairo","Basic",575,13,19,2500,0,"Low Risk",0,0,9
"EG_WAL_11013","Cairo","Basic",50,13,19,500,0,"Low Risk",0,0,10
"EG_WAL_12132","Giza","Verified_Tier1",170,13,17,500,0,"Low Risk",0,0,9
"EG_WAL_11950","Cairo","Basic",664,13,17,500,0,"Low Risk",0,0,9
"EG_WAL_11429","Gharbia","Verified_Tier1",427,13,15,1000,0,"Low Risk",0,0,7
"EG_WAL_14337","Asyut","Basic",622,13,19,5000,4,"High Risk",0,1,9
"EG_WAL_13073","Cairo","Verified_Tier1",460,13,19,5000,0,"Low Risk",0,0,9
"EG_WAL_13909","Cairo","Basic",590,13,19,0,1,"Medium Risk",0,0,9
"EG_WAL_13857","Giza","Basic",139,13,20,0,1,"Medium Risk",0,0,10
"EG_WAL_14464","Alexandria","Basic",289,13,20,5000,0,"Low Risk",0,0,10
"EG_WAL_14822","Cairo","Basic",700,13,15,1000,1,"Medium Risk",0,0,8
"EG_WAL_11649","Alexandria","Basic",540,13,10,1000,2,"Medium Risk",0,0,6
"EG_WAL_13979","Giza","Basic",539,13,23,2500,0,"Low Risk",0,0,10
"EG_WAL_11957","Giza","Verified_Tier1",587,13,9,500,0,"Low Risk",0,0,6
"EG_WAL_14567","Cairo","Verified_Tier1",594,13,10,5000,0,"Low Risk",0,0,6
"EG_WAL_10880","Cairo","Basic",461,13,14,1000,1,"Medium Risk",0,0,7
"EG_WAL_14450","Giza","Basic",368,13,11,2500,2,"Medium Risk",0,0,6
"EG_WAL_11995","Alexandria","Basic",229,13,15,1000,1,"Medium Risk",0,0,8
"EG_WAL_11894","Giza","Basic",195,13,16,2500,0,"Low Risk",0,0,8
"EG_WAL_11720","Cairo","Basic",286,13,9,5000,0,"Low Risk",0,0,6
"EG_WAL_12507","Giza","Basic",618,13,17,2500,0,"Low Risk",0,0,9
"EG_WAL_10731","Gharbia","Basic",254,13,12,0,0,"Low Risk",0,0,6
"EG_WAL_12729","Giza","Basic",385,13,6,5000,0,"Low Risk",0,0,6
"EG_WAL_10526","Giza","Basic",56,13,19,1000,0,"Low Risk",0,0,9
"EG_WAL_12045","Alexandria","Verified_Tier1",58,13,19,0,1,"Medium Risk",0,0,9
"EG_WAL_14178","Cairo","Basic",303,13,13,2500,1,"Medium Risk",0,0,7
"EG_WAL_10785","Asyut","Merchant",193,13,16,500,0,"Low Risk",0,0,8
"EG_WAL_13493","Gharbia","Basic",124,13,16,5000,0,"Low Risk",0,0,8
"EG_WAL_10014","Cairo","Verified_Tier1",172,13,17,2500,1,"Medium Risk",0,0,8
"EG_WAL_12870","Gharbia","Verified_Tier1",603,13,18,5000,0,"Low Risk",0,0,9
"EG_WAL_10640","Cairo","Basic",490,13,17,2500,0,"Low Risk",0,0,9
"EG_WAL_11757","Giza","Basic",302,13,14,1000,0,"Low Risk",0,0,7
"EG_WAL_13216","Cairo","Basic",155,13,11,500,2,"Medium Risk",0,0,6
"EG_WAL_13628","Alexandria","Verified_Tier1",619,13,14,0,0,"Low Risk",0,0,7
"EG_WAL_12770","Cairo","Basic",286,13,18,1000,1,"Medium Risk",0,0,9
"EG_WAL_14315","Cairo","Basic",576,12,19,2500,1,"Medium Risk",0,0,9
"EG_WAL_13822","Gharbia","Verified_Tier1",420,12,15,2500,0,"Low Risk",0,0,8
"EG_WAL_14495","Giza","Verified_Tier1",210,12,19,1000,0,"Low Risk",0,0,9
"EG_WAL_10307","Cairo","Verified_Tier1",280,12,14,2500,0,"Low Risk",0,0,7
"EG_WAL_13936","Giza","Verified_Tier1",468,12,19,1000,0,"Low Risk",0,0,9
"EG_WAL_14713","Alexandria","Basic",410,12,20,1000,2,"Medium Risk",0,0,10
"EG_WAL_14641","Cairo","Basic",274,12,17,500,1,"Medium Risk",0,0,9
"EG_WAL_12301","Giza","Basic",175,12,15,500,0,"Low Risk",0,0,7
"EG_WAL_11562","Alexandria","Basic",509,12,20,1000,0,"Low Risk",0,0,10
"EG_WAL_11766","Alexandria","Basic",434,12,17,500,0,"Low Risk",0,0,9
"EG_WAL_10691","Giza","Basic",476,12,18,0,0,"Low Risk",0,0,9
